time,mc location,mc energy,min energy,max energy,max charge,nb_dead,nb_pack,number_pack
65,"(0.0, 0.0)",500,4.792883567998677,5.0,-100,0,0,93
66,"(0.0, 0.0)",500,4.787181807998641,5.0,-100,0,0,200
67,"(0.0, 0.0)",500,4.781480047998604,5.0,-100,0,0,200
68,"(0.0, 0.0)",500,4.778771711998587,5.0,-100,0,0,92
69,"(0.0, 0.0)",500,4.773069951998551,5.0,-100,0,0,200
70,"(0.0, 0.0)",500,4.771288151998539,5.0,-100,0,0,83
71,"(0.0, 0.0)",500,4.768864903998524,5.0,-100,0,0,84
72,"(0.0, 0.0)",500,4.766370383998508,5.0,-100,0,0,84
73,"(0.0, 0.0)",500,4.7606686239984715,5.0,-100,0,0,200
74,"(0.0, 0.0)",500,4.758459191998457,5.0,-100,0,0,82
75,"(0.0, 0.0)",500,4.755465767998438,5.0,-100,0,0,97
76,"(0.0, 0.0)",500,4.7534701519984255,5.0,-100,0,0,82
77,"(0.0, 0.0)",500,4.750619271998407,5.0,-100,0,0,94
78,"(0.0, 0.0)",500,4.747697119998389,5.0,-100,0,0,96
79,"(0.0, 0.0)",500,4.745202599998373,5.0,-100,0,0,91
80,"(0.0, 0.0)",500,4.7423517199983545,5.0,-100,0,0,90
81,"(0.0, 0.0)",500,4.739358295998335,5.0,-100,0,0,93
82,"(0.0, 0.0)",500,4.736863775998319,5.0,-100,0,0,98
83,"(0.0, 0.0)",500,4.735010703998308,5.0,-100,0,0,88
84,"(0.0, 0.0)",500,4.731803463998287,5.0,-100,0,0,94
85,"(0.0, 0.0)",500,4.729451487998272,5.0,-100,0,0,91
86,"(0.0, 0.0)",500,4.726743151998255,5.0,-100,0,0,95
87,"(0.0, 0.0)",500,4.723963543998237,5.0,-100,0,0,84
88,"(0.0, 0.0)",500,4.7216828399982225,5.0,-100,0,0,84
89,"(0.0, 0.0)",500,4.719259591998207,5.0,-100,0,0,95
90,"(0.0, 0.0)",500,4.716765071998191,5.0,-100,0,0,77
91,"(0.0, 0.0)",500,4.714413095998176,5.0,-100,0,0,85
92,"(0.0, 0.0)",500,4.711704759998159,5.0,-100,0,0,100
93,"(0.0, 0.0)",500,4.709281511998143,5.0,-100,0,0,92
94,"(0.0, 0.0)",500,4.706786991998127,5.0,-100,0,0,81
95,"(0.0, 0.0)",500,4.704506287998113,5.0,-100,0,0,76
96,"(0.0, 0.0)",500,4.702154311998098,5.0,-100,0,0,84
97,"(0.0, 0.0)",500,4.696452551998061,5.0,-100,0,0,200
98,"(0.0, 0.0)",500,4.693886759998045,5.0,-100,0,0,83
99,"(0.0, 0.0)",500,4.6881849999980085,5.0,-100,0,0,200
100,"(0.0, 0.0)",500,4.682483239997972,5.0,-100,0,0,200
101,"(0.0, 0.0)",500,4.679703631997954,5.0,-100,0,0,94
102,"(0.0, 0.0)",500,4.674001871997918,5.0,-100,0,0,200
103,"(0.0, 0.0)",500,4.671649895997903,5.0,-100,0,0,88
104,"(0.0, 0.0)",500,4.668870287997885,5.0,-100,0,0,90
105,"(0.0, 0.0)",500,4.663168527997849,5.0,-100,0,0,200
106,"(0.0, 0.0)",500,4.660388919997831,5.0,-100,0,0,88
107,"(0.0, 0.0)",500,4.658322031997818,5.0,-100,0,0,77
108,"(0.0, 0.0)",500,4.655756239997801,5.0,-100,0,0,91
109,"(0.0, 0.0)",500,4.650054479997765,5.0,-100,0,0,200
110,"(0.0, 0.0)",500,4.6476312319977495,5.0,-100,0,0,88
111,"(0.0, 0.0)",500,4.644994167997733,5.0,-100,0,0,103
112,"(0.0, 0.0)",500,4.642570919997717,5.0,-100,0,0,82
113,"(0.0, 0.0)",500,4.6398625839977,5.0,-100,0,0,89
114,"(0.0, 0.0)",500,4.637082975997682,5.0,-100,0,0,90
115,"(0.0, 0.0)",500,4.631381215997646,5.0,-100,0,0,200
116,"(0.0, 0.0)",500,4.629741959997635,5.0,-100,0,0,79
117,"(0.0, 0.0)",500,4.624040199997599,5.0,-100,0,0,200
118,"(0.0, 0.0)",500,4.618338439997562,5.0,-100,0,0,200
119,"(0.0, 0.0)",500,4.612636679997526,5.0,-100,0,0,200
120,"(0.0, 0.0)",500,4.6102134319975105,5.0,-100,0,0,80
121,"(0.0, 0.0)",500,4.6078614559974955,5.0,-100,0,0,86
122,"(0.0, 0.0)",500,4.605723295997482,5.0,-100,0,0,89
123,"(0.0, 0.0)",500,4.603014959997465,5.0,-100,0,0,97
124,"(0.0, 0.0)",500,4.60073425599745,5.0,-100,0,0,75
125,"(0.0, 0.0)",500,4.595032495997414,5.0,-100,0,0,200
126,"(0.0, 0.0)",500,4.589330735997377,5.0,-100,0,0,200
